id	kind	name	qualified_name	namespace	expected_namespace	namespace_path_match	path	line	compilation_unit	module	lint_tag	signature	noexcept	parent_id	owner_type	trivial_destructor	linkage	seen_in_tu_count
file:src/altrep_backend/ci_search_regex_count.cpp	file	ci_search_regex_count.cpp	src/altrep_backend/ci_search_regex_count.cpp				src/altrep_backend/ci_search_regex_count.cpp	0		altrep								1
file:src/altrep_backend/ci_search_regex_detect.cpp	file	ci_search_regex_detect.cpp	src/altrep_backend/ci_search_regex_detect.cpp				src/altrep_backend/ci_search_regex_detect.cpp	0		altrep								1
file:src/altrep_backend/ci_search_regex_extract.cpp	file	ci_search_regex_extract.cpp	src/altrep_backend/ci_search_regex_extract.cpp				src/altrep_backend/ci_search_regex_extract.cpp	0		altrep								1
file:src/altrep_backend/ci_search_regex_locate.cpp	file	ci_search_regex_locate.cpp	src/altrep_backend/ci_search_regex_locate.cpp				src/altrep_backend/ci_search_regex_locate.cpp	0		altrep								1
file:src/altrep_backend/ci_search_regex_match.cpp	file	ci_search_regex_match.cpp	src/altrep_backend/ci_search_regex_match.cpp				src/altrep_backend/ci_search_regex_match.cpp	0		altrep								1
file:src/altrep_backend/ci_search_regex_replace.cpp	file	ci_search_regex_replace.cpp	src/altrep_backend/ci_search_regex_replace.cpp				src/altrep_backend/ci_search_regex_replace.cpp	0		altrep								1
file:src/altrep_backend/ci_search_regex_split.cpp	file	ci_search_regex_split.cpp	src/altrep_backend/ci_search_regex_split.cpp				src/altrep_backend/ci_search_regex_split.cpp	0		altrep								1
file:src/altrep_backend/ci_split_lines.cpp	file	ci_split_lines.cpp	src/altrep_backend/ci_split_lines.cpp				src/altrep_backend/ci_split_lines.cpp	0		altrep								1
file:src/altrep_backend/ci_string8buf.h	file	ci_string8buf.h	src/altrep_backend/ci_string8buf.h				src/altrep_backend/ci_string8buf.h	0		altrep								0
file:src/altrep_backend/ci_sub.cpp	file	ci_sub.cpp	src/altrep_backend/ci_sub.cpp				src/altrep_backend/ci_sub.cpp	0		altrep								1
file:src/altrep_backend/ci_trans_casemap.cpp	file	ci_trans_casemap.cpp	src/altrep_backend/ci_trans_casemap.cpp				src/altrep_backend/ci_trans_casemap.cpp	0		altrep								1
file:src/altrep_backend/ci_trans_normalization.cpp	file	ci_trans_normalization.cpp	src/altrep_backend/ci_trans_normalization.cpp				src/altrep_backend/ci_trans_normalization.cpp	0		altrep								1
file:src/altrep_backend/ci_trans_title.cpp	file	ci_trans_title.cpp	src/altrep_backend/ci_trans_title.cpp				src/altrep_backend/ci_trans_title.cpp	0		altrep								1
file:src/altrep_backend/ci_ucnv.cpp	file	ci_ucnv.cpp	src/altrep_backend/ci_ucnv.cpp				src/altrep_backend/ci_ucnv.cpp	0		altrep								1
file:src/altrep_backend/ci_ucnv.h	file	ci_ucnv.h	src/altrep_backend/ci_ucnv.h				src/altrep_backend/ci_ucnv.h	0		altrep								0
file:src/altrep_backend/ci_wrap.cpp	file	ci_wrap.cpp	src/altrep_backend/ci_wrap.cpp				src/altrep_backend/ci_wrap.cpp	0		altrep								1
file:src/altrep_backend/collator/options.cpp	file	options.cpp	src/altrep_backend/collator/options.cpp				src/altrep_backend/collator/options.cpp	0		altrep								1
file:src/altrep_backend/entrypoints.cpp	file	entrypoints.cpp	src/altrep_backend/entrypoints.cpp				src/altrep_backend/entrypoints.cpp	0		altrep								1
file:src/altrep_backend/fixed/options.cpp	file	options.cpp	src/altrep_backend/fixed/options.cpp				src/altrep_backend/fixed/options.cpp	0		altrep								1
file:src/altrep_backend/io/reader_utils.h	file	reader_utils.h	src/altrep_backend/io/reader_utils.h				src/altrep_backend/io/reader_utils.h	0		altrep								0
file:src/altrep_backend/io/string_view.h	file	string_view.h	src/altrep_backend/io/string_view.h				src/altrep_backend/io/string_view.h	0		altrep								0
file:src/altrep_backend/io/utf8_output.cpp	file	utf8_output.cpp	src/altrep_backend/io/utf8_output.cpp				src/altrep_backend/io/utf8_output.cpp	0		altrep								1
file:src/altrep_backend/io/utf8_output.h	file	utf8_output.h	src/altrep_backend/io/utf8_output.h				src/altrep_backend/io/utf8_output.h	0		altrep								0
file:src/altrep_backend/regex/options_r.cpp	file	options_r.cpp	src/altrep_backend/regex/options_r.cpp				src/altrep_backend/regex/options_r.cpp	0		altrep								1
file:src/base_backend/boundary/options_r.cpp	file	options_r.cpp	src/base_backend/boundary/options_r.cpp				src/base_backend/boundary/options_r.cpp	0		base								1
file:src/base_backend/ci_compare.cpp	file	ci_compare.cpp	src/base_backend/ci_compare.cpp				src/base_backend/ci_compare.cpp	0		base								1
file:src/base_backend/ci_dup.cpp	file	ci_dup.cpp	src/base_backend/ci_dup.cpp				src/base_backend/ci_dup.cpp	0		base								1
file:src/base_backend/ci_duplicated.cpp	file	ci_duplicated.cpp	src/base_backend/ci_duplicated.cpp				src/base_backend/ci_duplicated.cpp	0		base								1
file:src/base_backend/ci_encoding_conversion.cpp	file	ci_encoding_conversion.cpp	src/base_backend/ci_encoding_conversion.cpp				src/base_backend/ci_encoding_conversion.cpp	0		base								1
file:src/base_backend/ci_encoding_management.cpp	file	ci_encoding_management.cpp	src/base_backend/ci_encoding_management.cpp				src/base_backend/ci_encoding_management.cpp	0		base								1
file:src/base_backend/ci_escape.cpp	file	ci_escape.cpp	src/base_backend/ci_escape.cpp				src/base_backend/ci_escape.cpp	0		base								1
file:src/base_backend/ci_exception.cpp	file	ci_exception.cpp	src/base_backend/ci_exception.cpp				src/base_backend/ci_exception.cpp	0		base								1
file:src/base_backend/ci_exception.h	file	ci_exception.h	src/base_backend/ci_exception.h				src/base_backend/ci_exception.h	0		base								0
file:src/base_backend/ci_join.cpp	file	ci_join.cpp	src/base_backend/ci_join.cpp				src/base_backend/ci_join.cpp	0		base								1
file:src/base_backend/ci_length.cpp	file	ci_length.cpp	src/base_backend/ci_length.cpp				src/base_backend/ci_length.cpp	0		base								1
file:src/base_backend/ci_order_rank.cpp	file	ci_order_rank.cpp	src/base_backend/ci_order_rank.cpp				src/base_backend/ci_order_rank.cpp	0		base								1
file:src/base_backend/ci_pad.cpp	file	ci_pad.cpp	src/base_backend/ci_pad.cpp				src/base_backend/ci_pad.cpp	0		base								1
file:src/base_backend/ci_prepare_arg.cpp	file	ci_prepare_arg.cpp	src/base_backend/ci_prepare_arg.cpp				src/base_backend/ci_prepare_arg.cpp	0		base								1
file:src/base_backend/ci_replace_na.cpp	file	ci_replace_na.cpp	src/base_backend/ci_replace_na.cpp				src/base_backend/ci_replace_na.cpp	0		base								1
file:src/base_backend/ci_reverse.cpp	file	ci_reverse.cpp	src/base_backend/ci_reverse.cpp				src/base_backend/ci_reverse.cpp	0		base								1
file:src/base_backend/ci_search_boundaries_count.cpp	file	ci_search_boundaries_count.cpp	src/base_backend/ci_search_boundaries_count.cpp				src/base_backend/ci_search_boundaries_count.cpp	0		base								1
file:src/base_backend/ci_search_boundaries_extract.cpp	file	ci_search_boundaries_extract.cpp	src/base_backend/ci_search_boundaries_extract.cpp				src/base_backend/ci_search_boundaries_extract.cpp	0		base								1
file:src/base_backend/ci_search_boundaries_locate.cpp	file	ci_search_boundaries_locate.cpp	src/base_backend/ci_search_boundaries_locate.cpp				src/base_backend/ci_search_boundaries_locate.cpp	0		base								1
file:src/base_backend/ci_search_boundaries_split.cpp	file	ci_search_boundaries_split.cpp	src/base_backend/ci_search_boundaries_split.cpp				src/base_backend/ci_search_boundaries_split.cpp	0		base								1
file:src/base_backend/ci_search_class_replace.cpp	file	ci_search_class_replace.cpp	src/base_backend/ci_search_class_replace.cpp				src/base_backend/ci_search_class_replace.cpp	0		base								1
file:src/base_backend/ci_search_class_trim.cpp	file	ci_search_class_trim.cpp	src/base_backend/ci_search_class_trim.cpp				src/base_backend/ci_search_class_trim.cpp	0		base								1
file:src/base_backend/ci_search_coll_count.cpp	file	ci_search_coll_count.cpp	src/base_backend/ci_search_coll_count.cpp				src/base_backend/ci_search_coll_count.cpp	0		base								1
file:src/base_backend/ci_search_coll_detect.cpp	file	ci_search_coll_detect.cpp	src/base_backend/ci_search_coll_detect.cpp				src/base_backend/ci_search_coll_detect.cpp	0		base								1
file:src/base_backend/ci_search_coll_extract.cpp	file	ci_search_coll_extract.cpp	src/base_backend/ci_search_coll_extract.cpp				src/base_backend/ci_search_coll_extract.cpp	0		base								1
file:src/base_backend/ci_search_coll_locate.cpp	file	ci_search_coll_locate.cpp	src/base_backend/ci_search_coll_locate.cpp				src/base_backend/ci_search_coll_locate.cpp	0		base								1
file:src/base_backend/ci_search_coll_replace.cpp	file	ci_search_coll_replace.cpp	src/base_backend/ci_search_coll_replace.cpp				src/base_backend/ci_search_coll_replace.cpp	0		base								1
file:src/base_backend/ci_search_coll_split.cpp	file	ci_search_coll_split.cpp	src/base_backend/ci_search_coll_split.cpp				src/base_backend/ci_search_coll_split.cpp	0		base								1
file:src/base_backend/ci_search_coll_startsendswith.cpp	file	ci_search_coll_startsendswith.cpp	src/base_backend/ci_search_coll_startsendswith.cpp				src/base_backend/ci_search_coll_startsendswith.cpp	0		base								1
file:src/base_backend/ci_search_common.cpp	file	ci_search_common.cpp	src/base_backend/ci_search_common.cpp				src/base_backend/ci_search_common.cpp	0		base								1
file:src/base_backend/ci_search_fixed_count.cpp	file	ci_search_fixed_count.cpp	src/base_backend/ci_search_fixed_count.cpp				src/base_backend/ci_search_fixed_count.cpp	0		base								1
file:src/base_backend/ci_search_fixed_detect.cpp	file	ci_search_fixed_detect.cpp	src/base_backend/ci_search_fixed_detect.cpp				src/base_backend/ci_search_fixed_detect.cpp	0		base								1
file:src/base_backend/ci_search_fixed_extract.cpp	file	ci_search_fixed_extract.cpp	src/base_backend/ci_search_fixed_extract.cpp				src/base_backend/ci_search_fixed_extract.cpp	0		base								1
file:src/base_backend/ci_search_fixed_extract_first.cpp	file	ci_search_fixed_extract_first.cpp	src/base_backend/ci_search_fixed_extract_first.cpp				src/base_backend/ci_search_fixed_extract_first.cpp	0		base								1
file:src/base_backend/ci_search_fixed_locate.cpp	file	ci_search_fixed_locate.cpp	src/base_backend/ci_search_fixed_locate.cpp				src/base_backend/ci_search_fixed_locate.cpp	0		base								1
file:src/base_backend/ci_search_fixed_replace.cpp	file	ci_search_fixed_replace.cpp	src/base_backend/ci_search_fixed_replace.cpp				src/base_backend/ci_search_fixed_replace.cpp	0		base								1
file:src/base_backend/ci_search_fixed_split.cpp	file	ci_search_fixed_split.cpp	src/base_backend/ci_search_fixed_split.cpp				src/base_backend/ci_search_fixed_split.cpp	0		base								1
file:src/base_backend/ci_search_fixed_startsendswith.cpp	file	ci_search_fixed_startsendswith.cpp	src/base_backend/ci_search_fixed_startsendswith.cpp				src/base_backend/ci_search_fixed_startsendswith.cpp	0		base								1
file:src/base_backend/ci_search_other_split.cpp	file	ci_search_other_split.cpp	src/base_backend/ci_search_other_split.cpp				src/base_backend/ci_search_other_split.cpp	0		base								1
file:src/base_backend/ci_search_regex_count.cpp	file	ci_search_regex_count.cpp	src/base_backend/ci_search_regex_count.cpp				src/base_backend/ci_search_regex_count.cpp	0		base								1
file:src/base_backend/ci_search_regex_detect.cpp	file	ci_search_regex_detect.cpp	src/base_backend/ci_search_regex_detect.cpp				src/base_backend/ci_search_regex_detect.cpp	0		base								1
file:src/base_backend/ci_search_regex_extract.cpp	file	ci_search_regex_extract.cpp	src/base_backend/ci_search_regex_extract.cpp				src/base_backend/ci_search_regex_extract.cpp	0		base								1
file:src/base_backend/ci_search_regex_locate.cpp	file	ci_search_regex_locate.cpp	src/base_backend/ci_search_regex_locate.cpp				src/base_backend/ci_search_regex_locate.cpp	0		base								1
file:src/base_backend/ci_search_regex_match.cpp	file	ci_search_regex_match.cpp	src/base_backend/ci_search_regex_match.cpp				src/base_backend/ci_search_regex_match.cpp	0		base								1
file:src/base_backend/ci_search_regex_replace.cpp	file	ci_search_regex_replace.cpp	src/base_backend/ci_search_regex_replace.cpp				src/base_backend/ci_search_regex_replace.cpp	0		base								1
file:src/base_backend/ci_search_regex_split.cpp	file	ci_search_regex_split.cpp	src/base_backend/ci_search_regex_split.cpp				src/base_backend/ci_search_regex_split.cpp	0		base								1
file:src/base_backend/ci_split_lines.cpp	file	ci_split_lines.cpp	src/base_backend/ci_split_lines.cpp				src/base_backend/ci_split_lines.cpp	0		base								1
file:src/base_backend/ci_string8buf.h	file	ci_string8buf.h	src/base_backend/ci_string8buf.h				src/base_backend/ci_string8buf.h	0		base								0
file:src/base_backend/ci_sub.cpp	file	ci_sub.cpp	src/base_backend/ci_sub.cpp				src/base_backend/ci_sub.cpp	0		base								1
file:src/base_backend/ci_trans_casemap.cpp	file	ci_trans_casemap.cpp	src/base_backend/ci_trans_casemap.cpp				src/base_backend/ci_trans_casemap.cpp	0		base								1
file:src/base_backend/ci_trans_normalization.cpp	file	ci_trans_normalization.cpp	src/base_backend/ci_trans_normalization.cpp				src/base_backend/ci_trans_normalization.cpp	0		base								1
file:src/base_backend/ci_trans_title.cpp	file	ci_trans_title.cpp	src/base_backend/ci_trans_title.cpp				src/base_backend/ci_trans_title.cpp	0		base								1
file:src/base_backend/ci_ucnv.cpp	file	ci_ucnv.cpp	src/base_backend/ci_ucnv.cpp				src/base_backend/ci_ucnv.cpp	0		base								1
file:src/base_backend/ci_ucnv.h	file	ci_ucnv.h	src/base_backend/ci_ucnv.h				src/base_backend/ci_ucnv.h	0		base								0
file:src/base_backend/ci_wrap.cpp	file	ci_wrap.cpp	src/base_backend/ci_wrap.cpp				src/base_backend/ci_wrap.cpp	0		base								1
file:src/base_backend/collator/options.cpp	file	options.cpp	src/base_backend/collator/options.cpp				src/base_backend/collator/options.cpp	0		base								1
file:src/base_backend/entrypoints.cpp	file	entrypoints.cpp	src/base_backend/entrypoints.cpp				src/base_backend/entrypoints.cpp	0		base								1
file:src/base_backend/fixed/options.cpp	file	options.cpp	src/base_backend/fixed/options.cpp				src/base_backend/fixed/options.cpp	0		base								1
file:src/base_backend/io/string_view.h	file	string_view.h	src/base_backend/io/string_view.h				src/base_backend/io/string_view.h	0		base								0
file:src/base_backend/regex/options_r.cpp	file	options_r.cpp	src/base_backend/regex/options_r.cpp				src/base_backend/regex/options_r.cpp	0		base								1
file:src/runtime/icu.cpp	file	icu.cpp	src/runtime/icu.cpp				src/runtime/icu.cpp	0		runtime								1
file:src/runtime/registration.cpp	file	registration.cpp	src/runtime/registration.cpp				src/runtime/registration.cpp	0		runtime								1
file:src/shared/ascii.h	file	ascii.h	src/shared/ascii.h				src/shared/ascii.h	0		shared								0
file:src/shared/boundary_iterator.cpp	file	boundary_iterator.cpp	src/shared/boundary_iterator.cpp				src/shared/boundary_iterator.cpp	0		shared								1
file:src/shared/boundary_iterator.h	file	boundary_iterator.h	src/shared/boundary_iterator.h				src/shared/boundary_iterator.h	0		shared								0
file:src/shared/byte_search_matcher.h	file	byte_search_matcher.h	src/shared/byte_search_matcher.h				src/shared/byte_search_matcher.h	0		shared								0
file:src/shared/byte_view.h	file	byte_view.h	src/shared/byte_view.h				src/shared/byte_view.h	0		shared								0
file:src/shared/case_mapper.cpp	file	case_mapper.cpp	src/shared/case_mapper.cpp				src/shared/case_mapper.cpp	0		shared								1
file:src/shared/case_mapper.h	file	case_mapper.h	src/shared/case_mapper.h				src/shared/case_mapper.h	0		shared								0
file:src/shared/character_class.cpp	file	character_class.cpp	src/shared/character_class.cpp				src/shared/character_class.cpp	0		shared								1
file:src/shared/character_class.h	file	character_class.h	src/shared/character_class.h				src/shared/character_class.h	0		shared								0
file:src/shared/character_class_search.cpp	file	character_class_search.cpp	src/shared/character_class_search.cpp				src/shared/character_class_search.cpp	0		shared								1
file:src/shared/collation_ordering.cpp	file	collation_ordering.cpp	src/shared/collation_ordering.cpp				src/shared/collation_ordering.cpp	0		shared								1
file:src/shared/collation_search.cpp	file	collation_search.cpp	src/shared/collation_search.cpp				src/shared/collation_search.cpp	0		shared								1
file:src/shared/collation_search.h	file	collation_search.h	src/shared/collation_search.h				src/shared/collation_search.h	0		shared								0
file:src/shared/collator.cpp	file	collator.cpp	src/shared/collator.cpp				src/shared/collator.cpp	0		shared								1
file:src/shared/collator.h	file	collator.h	src/shared/collator.h				src/shared/collator.h	0		shared								0
file:src/shared/deferred_warnings.h	file	deferred_warnings.h	src/shared/deferred_warnings.h				src/shared/deferred_warnings.h	0		shared								0
file:src/shared/encoding_info.cpp	file	encoding_info.cpp	src/shared/encoding_info.cpp				src/shared/encoding_info.cpp	0		shared								1
file:src/shared/encoding_info.h	file	encoding_info.h	src/shared/encoding_info.h				src/shared/encoding_info.h	0		shared								0
file:src/shared/entrypoint.h	file	entrypoint.h	src/shared/entrypoint.h				src/shared/entrypoint.h	0		shared								0
file:src/shared/fixed_search.cpp	file	fixed_search.cpp	src/shared/fixed_search.cpp				src/shared/fixed_search.cpp	0		shared								1
file:src/shared/fixed_search.h	file	fixed_search.h	src/shared/fixed_search.h				src/shared/fixed_search.h	0		shared								0
file:src/shared/join.cpp	file	join.cpp	src/shared/join.cpp				src/shared/join.cpp	0		shared								1
file:src/shared/join.h	file	join.h	src/shared/join.h				src/shared/join.h	0		shared								0
